Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Turtle Bay,40.75204236950726,-73.96770824581843,Copinette,40.75401218580208,-73.96608590180372,American Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Yama 49,40.75394304999604,-73.96852835621924,Sushi Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,The Palm Too,40.75162195871459,-73.97086375120021,Steakhouse
Turtle Bay,40.75204236950726,-73.96770824581843,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
Turtle Bay,40.75204236950726,-73.96770824581843,The Smith,40.75537617759881,-73.9682432636581,American Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,ONE UN New York,40.75065903556409,-73.96920040246408,Hotel
Turtle Bay,40.75204236950726,-73.96770824581843,La Cava Wine Bar,40.75477648249739,-73.96870717923181,Wine Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Sofia Wine Bar,40.75515692236264,-73.96915969563516,Wine Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Deux Amis,40.754647825394265,-73.96604396705546,French Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Ideal Cheese Shop,40.7550404741333,-73.965347154681,Cheese Shop
Turtle Bay,40.75204236950726,-73.96770824581843,Mario Badescu,40.755540207691205,-73.96696055132604,Spa
Turtle Bay,40.75204236950726,-73.96770824581843,Aburiya Kinnosuke,40.75254961876706,-73.97255113821991,Japanese Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
Turtle Bay,40.75204236950726,-73.96770824581843,Pickler & Co.,40.752191,-73.971991,Coffee Shop
Turtle Bay,40.75204236950726,-73.96770824581843,Herbs Thai Bistro,40.75181183490478,-73.97093849292712,Thai Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Mee Noodle,40.75427756965342,-73.96900466895251,Noodle House
Turtle Bay,40.75204236950726,-73.96770824581843,Sparks Steak House,40.753150244877446,-73.97202587725334,Steakhouse
Turtle Bay,40.75204236950726,-73.96770824581843,Beekman Tower - Living by BridgeStreet,40.75308580508345,-73.96648861119618,Residential Building (Apartment / Condo)
Turtle Bay,40.75204236950726,-73.96770824581843,Da Raffaele,40.75346336947175,-73.96645414164742,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Curry-Ya,40.751718053820476,-73.97068080392985,Japanese Curry Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Hakata Ramen,40.754121064783234,-73.96870392134325,Noodle House
Turtle Bay,40.75204236950726,-73.96770824581843,United Nations Bookshop,40.750634497538975,-73.9673451754693,Bookstore
Turtle Bay,40.75204236950726,-73.96770824581843,Pathos Cafe,40.7545897,-73.9653548,Greek Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Le Bateau Ivre,40.75592930054313,-73.9689434694732,French Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Il Postino,40.753613186222005,-73.96758838733226,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Amma,40.75562,-73.968666,Indian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Bluestone Lane,40.75532207924187,-73.97058881353587,Coffee Shop
Turtle Bay,40.75204236950726,-73.96770824581843,Buttercup Bake Shop,40.75598459662436,-73.96776579040562,Bakery
Turtle Bay,40.75204236950726,-73.96770824581843,The Health Nuts,40.75177299161759,-73.9711157106159,Health Food Store
Turtle Bay,40.75204236950726,-73.96770824581843,Sakagura,40.751304870459144,-73.9733141805895,Sake Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
Turtle Bay,40.75204236950726,-73.96770824581843,Katharine Hepburn Garden,40.752430313632026,-73.96940767765044,Garden
Turtle Bay,40.75204236950726,-73.96770824581843,Yogi Korean Cart,40.75528702724615,-73.97137794293593,Food Truck
Turtle Bay,40.75204236950726,-73.96770824581843,Mighty Bowl,40.75096979898272,-73.97145558640254,Asian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Ristorante DeGrezia,40.75536173115359,-73.96961430939784,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Hide-Chan Ramen,40.75629444586041,-73.96802440790519,Ramen Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Aerial Arts NYC,40.75495572563759,-73.96975540237747,Gym
Turtle Bay,40.75204236950726,-73.96770824581843,Millennium UN Plaza Hotel,40.75054931353273,-73.96943551520798,Hotel
Turtle Bay,40.75204236950726,-73.96770824581843,Soba Totto,40.75145344196811,-73.97336785016539,Soba Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Smith & Wollensky,40.75524817570486,-73.97117774711768,Steakhouse
Turtle Bay,40.75204236950726,-73.96770824581843,Greenacre Park,40.756307089955506,-73.96928710389531,Plaza
Turtle Bay,40.75204236950726,-73.96770824581843,Sushi Yasuda,40.75109739134529,-73.97349536418915,Sushi Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Peter Detmold Park Dog Run,40.75360737910511,-73.96362952589988,Dog Run
Turtle Bay,40.75204236950726,-73.96770824581843,Pampano,40.7550424771154,-73.97067294059576,Mexican Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Sushi You,40.75575198016407,-73.96868084805658,Sushi Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,The Horny Ram,40.755247944230575,-73.9684117969605,Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Gyu-Kaku Japanese BBQ,40.755730504250046,-73.9708969487331,Japanese Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,The Pod Hotel's Rooftop Terrace,40.75548117470931,-73.96934015895559,Roof Deck
Turtle Bay,40.75204236950726,-73.96770824581843,Dag Hammarskjöld Plaza,40.75265752632536,-73.96983975271246,Plaza
Turtle Bay,40.75204236950726,-73.96770824581843,Luke's Lobster,40.75166608242673,-73.97329713341688,Seafood Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Peter Detmold Park,40.75359909960432,-73.96364756807965,Park
Turtle Bay,40.75204236950726,-73.96770824581843,Totto Ramen,40.75631340733998,-73.96804407135393,Ramen Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
Turtle Bay,40.75204236950726,-73.96770824581843,SOCARRAT Paella Bar - Midtown East,40.75529,-73.96846,Paella Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
Turtle Bay,40.75204236950726,-73.96770824581843,Jubilee,40.755194,-73.9648174,French Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Kiosku,40.75121446976496,-73.97305386754967,Deli / Bodega
Turtle Bay,40.75204236950726,-73.96770824581843,Pierre Loti,40.75613962318492,-73.96748220186373,Wine Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Tenzan,40.75630998544207,-73.96754859050877,Sushi Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Dag's Patio Cafe,40.752200469485025,-73.96819788811214,Café
Turtle Bay,40.75204236950726,-73.96770824581843,Le Pain Quotidien,40.7547303544956,-73.96889001131058,Café
Turtle Bay,40.75204236950726,-73.96770824581843,Pret A Manger,40.75421874690683,-73.97194155532735,Sandwich Place
Turtle Bay,40.75204236950726,-73.96770824581843,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
Turtle Bay,40.75204236950726,-73.96770824581843,Bukhara Grill,40.755012463459614,-73.97040671758771,Indian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Dunkin' Donuts,40.754177867046856,-73.96594015190534,Donut Shop
Turtle Bay,40.75204236950726,-73.96770824581843,Dale Carnegie Training,40.75494960816211,-73.97139480584883,Business Service
Turtle Bay,40.75204236950726,-73.96770824581843,AKA United Nations,40.75264,-73.97134,Hotel
Turtle Bay,40.75204236950726,-73.96770824581843,The Stag's Head,40.75559902055588,-73.96828279795707,Pub
Turtle Bay,40.75204236950726,-73.96770824581843,Hofbräu Bierhaus NYC,40.752631317207126,-73.9733044859671,German Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Mimi's Italian Restaurant & Piano Bar,40.756187069197104,-73.96760232287781,Italian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Tsushima,40.75173070365195,-73.97282992895408,Japanese Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Pod 51 Hotel,40.75583211988071,-73.96903283684541,Hotel
Turtle Bay,40.75204236950726,-73.96770824581843,Somm Time,40.75544491109435,-73.96821162209375,Wine Bar
Turtle Bay,40.75204236950726,-73.96770824581843,The World Bar,40.75266379151639,-73.96734549701407,Bar
Turtle Bay,40.75204236950726,-73.96770824581843,Dos Caminos,40.755698794555315,-73.97053344785122,Mexican Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,INDAY,40.75235962104838,-73.97337496216235,Indian Restaurant
Turtle Bay,40.75204236950726,-73.96770824581843,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
Turtle Bay,40.75204236950726,-73.96770824581843,Macaron Café,40.753726937159335,-73.97229571010402,Dessert Shop
Turtle Bay,40.75204236950726,-73.96770824581843,Petco,40.75639183875037,-73.9675342293766,Pet Store
Tudor City,40.74691741074023,-73.97121928722272,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
Tudor City,40.74691741074023,-73.97121928722272,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
Tudor City,40.74691741074023,-73.97121928722272,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
Tudor City,40.74691741074023,-73.97121928722272,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
Tudor City,40.74691741074023,-73.97121928722272,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
Tudor City,40.74691741074023,-73.97121928722272,I Love Kickboxing - 43rd Street,40.75059299999999,-73.9712061,Martial Arts Dojo
Tudor City,40.74691741074023,-73.97121928722272,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Bread & Butter,40.743550007350464,-73.97305016181384,Convenience Store
Tudor City,40.74691741074023,-73.97121928722272,Red Mango,40.747182,-73.974366,Frozen Yogurt Shop
Tudor City,40.74691741074023,-73.97121928722272,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
Tudor City,40.74691741074023,-73.97121928722272,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
Tudor City,40.74691741074023,-73.97121928722272,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
Tudor City,40.74691741074023,-73.97121928722272,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Robert C. Moses Park Dog Run,40.74836702904172,-73.96892733269434,Dog Run
Tudor City,40.74691741074023,-73.97121928722272,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
Tudor City,40.74691741074023,-73.97121928722272,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
Tudor City,40.74691741074023,-73.97121928722272,Uni K Wax Center,40.747276217738104,-73.97663168147119,Spa
Tudor City,40.74691741074023,-73.97121928722272,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Pleroma,40.74928723650227,-73.97275703380559,Deli / Bodega
Tudor City,40.74691741074023,-73.97121928722272,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
Tudor City,40.74691741074023,-73.97121928722272,Tacos Grand Central,40.747646,-73.973984,Taco Place
Tudor City,40.74691741074023,-73.97121928722272,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Ford Foundation Garden,40.749611835749484,-73.97132937203811,Garden
Tudor City,40.74691741074023,-73.97121928722272,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
Tudor City,40.74691741074023,-73.97121928722272,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
Tudor City,40.74691741074023,-73.97121928722272,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Blink Fitness Murray Hill,40.74953986350761,-73.97558768117811,Gym
Tudor City,40.74691741074023,-73.97121928722272,Zengo New York,40.7496676667236,-73.97563568364514,Latin American Restaurant
Tudor City,40.74691741074023,-73.97121928722272,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
Tudor City,40.74691741074023,-73.97121928722272,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
Tudor City,40.74691741074023,-73.97121928722272,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
Tudor City,40.74691741074023,-73.97121928722272,NY Bagels & Cafe,40.743526869918234,-73.97357160416001,Bagel Shop
Tudor City,40.74691741074023,-73.97121928722272,Estiatorio Rafina,40.745505832036535,-73.97219686244506,Greek Restaurant
Tudor City,40.74691741074023,-73.97121928722272,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant
Tudor City,40.74691741074023,-73.97121928722272,696 Gourmet Deli,40.75028410953731,-73.97331214230563,Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Caffe Bene,40.748874903335945,-73.97591800631133,Café
Tudor City,40.74691741074023,-73.97121928722272,Mighty Bowl,40.75096979898272,-73.97145558640254,Asian Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
Tudor City,40.74691741074023,-73.97121928722272,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
Tudor City,40.74691741074023,-73.97121928722272,Charleston Dog Run & Roof Terrace,40.74551483648781,-73.97682870989236,Dog Run
Tudor City,40.74691741074023,-73.97121928722272,St Vartan's Dog Run,40.7456388922876,-73.97504990165872,Dog Run
Tudor City,40.74691741074023,-73.97121928722272,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
Tudor City,40.74691741074023,-73.97121928722272,ONE UN New York,40.75065903556409,-73.96920040246408,Hotel
Tudor City,40.74691741074023,-73.97121928722272,Smiley Nails,40.745739719644305,-73.97516247844882,Spa
Tudor City,40.74691741074023,-73.97121928722272,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
Tudor City,40.74691741074023,-73.97121928722272,El Rio Grande,40.7483183175233,-73.97645583548294,Mexican Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Royal Pizza,40.74880748075907,-73.975905837714,Pizza Place
Tudor City,40.74691741074023,-73.97121928722272,East 34th Street Heliport (TSS),40.74258312624043,-73.9720094203949,Heliport
Tudor City,40.74691741074023,-73.97121928722272,Five Guys,40.74558254781062,-73.9762794971466,Burger Joint
Tudor City,40.74691741074023,-73.97121928722272,Delectica,40.74811642380029,-73.9764454132702,Café
Tudor City,40.74691741074023,-73.97121928722272,Tuttles Bar & Grill,40.748192090704585,-73.97353637564493,American Restaurant
Tudor City,40.74691741074023,-73.97121928722272,Sinigual Contemporary Mexican Cuisine,40.75030328369034,-73.97509910989558,Mexican Restaurant
Tudor City,40.74691741074023,-73.97121928722272,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
Tudor City,40.74691741074023,-73.97121928722272,Pret A Manger,40.75047699703858,-73.97388875149188,Sandwich Place
Tudor City,40.74691741074023,-73.97121928722272,Linda's Bra Salon,40.74733295405733,-73.9769827910462,Lingerie Store
Tudor City,40.74691741074023,-73.97121928722272,Millennium UN Plaza Hotel,40.75054931353273,-73.96943551520798,Hotel
Tudor City,40.74691741074023,-73.97121928722272,Pret A Manger,40.750197,-73.974617,Sandwich Place
Tudor City,40.74691741074023,-73.97121928722272,East River Esplanade,40.744974952334005,-73.97043228149414,Park
Tudor City,40.74691741074023,-73.97121928722272,Clover Delicatessen,40.74480647559546,-73.97606588529051,Deli / Bodega
Tudor City,40.74691741074023,-73.97121928722272,The Vitamin Shoppe,40.7501862,-73.9745971,Supplement Shop
Tudor City,40.74691741074023,-73.97121928722272,Gemini Restaurant,40.745436816903705,-73.97547592375466,Diner
